Index,Country Code,Country or area,City Code,Urban Agglomeration,Note,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
1148,484,Mexico,21830,Ciudad Juárez,,31.73333,-106.48333,123.173,132.378,142.285,152.904,164.331,176.613,189.831,203.997,219.243,235.629,252.909,265.798,279.363,293.621,308.627,324.356,340.91,358.309,376.621,395.815,412.217,423.937,436.006,448.385,461.133,474.243,487.745,501.592,515.853,530.519,546.072,567.857,590.544,614.136,638.706,664.187,690.722,718.317,747.055,776.859,808.727,843.938,880.735,919.028,959.042,1000.799,1044.435,1089.845,1137.297,1186.814,1222.793,1233.388,1244.089,1254.883,1265.786,1276.753,1287.83,1299.003,1310.289,1321.642,1333.603,1351.052,1368.755,1386.64,1404.784,1423.165,1441.813,1460.652,1479.737,1499.224,1519.214,1539.758,1560.821,1582.313,1604.085,1625.985,1647.835,1669.418,1690.042,1710.363,1730.337,1749.935,1769.129,1787.917,1806.283,1824.221
1149,484,Mexico,21831,Ciudad Obregón,,27.48333,-109.93333,31.148,33.691,36.446,39.418,42.637,46.119,49.89,53.958,58.364,63.13,68.187,71.968,75.964,80.182,84.64,89.333,94.293,99.529,105.063,110.888,116.144,120.367,124.75,129.28,133.981,138.852,143.908,149.134,154.556,160.176,165.927,170.815,175.854,181.041,186.389,191.879,197.539,203.366,209.373,215.54,221.19,225.292,229.475,233.725,238.059,242.473,245.049,246.618,248.2,249.791,252.085,255.547,259.062,262.625,266.242,269.899,275.033,280.875,286.85,292.936,299.184,305.842,312.657,319.605,326.717,333.988,341.431,349.018,356.774,364.607,372.416,380.101,387.57,394.757,401.62,408.152,414.36,420.258,425.735,431.016,436.135,441.116,445.973,450.716,455.349,459.872
1150,484,Mexico,21832,Ciudad Victoria,,23.73333,-99.13333,31.917,33.445,35.048,36.723,38.481,40.323,42.256,44.276,46.395,48.616,50.963,53.683,56.551,59.572,62.76,66.108,69.64,73.361,77.287,81.41,85.671,90.026,94.609,99.412,104.466,109.777,115.365,121.222,127.384,133.86,140.511,145.332,150.326,155.491,160.841,166.36,172.076,177.988,184.113,190.43,196.72,202.604,208.673,214.906,221.334,227.954,233.071,237.365,241.744,246.203,250.885,255.868,260.956,266.146,271.446,276.837,282.369,288.022,293.796,299.67,305.598,310.858,316.217,321.653,327.19,332.822,338.559,344.379,350.299,356.299,362.348,368.409,374.441,380.403,386.26,391.988,397.569,402.98,408.082,413.059,417.92,422.671,427.315,431.857,436.294,440.627
1151,484,Mexico,21833,Coatzacoalcos,,18.15,-94.41667,20.945,22.376,23.908,25.54,27.285,29.15,31.145,33.271,35.545,37.975,40.569,43.248,46.108,49.157,52.412,55.873,59.568,63.508,67.713,72.185,76.773,81.384,86.278,91.452,96.944,102.766,108.947,115.48,122.416,129.767,137.691,147.678,158.405,169.911,182.27,195.49,209.689,224.92,241.28,258.78,272.842,276.274,279.754,283.268,286.831,290.44,294.098,297.793,301.539,305.332,309.09,312.736,316.431,320.169,323.957,327.779,331.651,335.569,339.539,343.545,347.634,352.102,356.634,361.211,365.854,370.556,375.325,380.143,385.023,390.008,395.13,400.402,405.82,411.359,416.982,422.647,428.308,433.906,439.259,444.536,449.725,454.818,459.806,464.689,469.462,474.125
1152,484,Mexico,21834,Colima,,19.23333,-103.71667,32.042,33.335,34.683,36.081,37.537,39.052,40.631,42.269,43.975,45.75,47.588,49.326,51.13,53.0,54.94,56.947,59.029,61.188,63.428,65.745,68.319,71.238,74.285,77.455,80.763,84.214,87.816,91.563,95.474,99.553,104.053,111.948,120.455,129.608,139.471,150.054,161.457,173.726,186.946,201.131,213.421,219.173,225.089,231.147,237.377,243.775,250.354,257.092,264.021,271.137,277.63,282.868,288.213,293.659,299.215,304.861,310.621,316.49,322.479,328.564,334.818,341.695,348.723,355.876,363.185,370.645,378.269,386.027,393.944,401.947,409.948,417.862,425.608,433.121,440.358,447.305,453.961,460.326,466.267,472.018,477.606,483.053,488.368,493.561,498.633,503.586
1153,484,Mexico,21835,Córdoba,,18.88333,-96.93333,37.398,38.79,40.236,41.732,43.285,44.896,46.57,48.3,50.098,51.963,53.948,56.761,59.726,62.844,66.131,69.579,73.213,77.036,81.064,85.291,88.79,91.055,93.381,95.76,98.203,100.708,103.281,105.912,108.614,111.385,114.652,123.59,133.238,143.639,154.868,166.941,179.973,194.023,209.191,225.499,238.791,242.462,246.194,249.973,253.815,257.717,261.684,265.701,269.785,273.932,277.908,281.531,285.205,288.927,292.703,296.518,300.388,304.309,308.286,312.304,316.32,319.728,323.178,326.656,330.176,333.734,337.335,340.965,344.634,348.41,352.346,356.478,360.818,365.351,370.043,374.852,379.721,384.585,389.27,393.913,398.494,402.997,407.413,411.738,415.967,420.098
1154,484,Mexico,21836,Cuautla Morelos,,18.8,-98.95,17.94,18.281,18.629,18.983,19.343,19.711,20.086,20.468,20.857,21.253,21.668,22.247,22.841,23.452,24.08,24.723,25.384,26.063,26.761,27.476,28.369,29.516,30.711,31.952,33.244,34.589,35.99,37.443,38.958,40.533,42.658,51.77,62.845,76.29,92.635,112.423,136.474,165.671,201.167,244.138,282.114,290.359,298.858,307.581,316.571,325.824,335.361,345.149,355.237,365.62,374.36,379.989,385.711,391.519,397.422,403.398,409.473,415.638,421.906,428.25,434.786,442.377,450.112,457.96,465.956,474.092,482.381,490.792,499.35,508.021,516.755,525.498,534.186,542.761,551.169,559.382,567.374,575.113,582.405,589.514,596.454,603.236,609.865,616.347,622.68,628.864
1155,484,Mexico,21837,Cuernavaca,,18.91667,-99.25,36.944,37.863,38.806,39.77,40.76,41.774,42.814,43.878,44.969,46.088,47.528,53.718,60.725,68.646,77.613,87.722,99.165,112.1,126.743,143.251,156.381,162.74,169.367,176.245,183.412,190.87,198.643,206.709,215.115,223.863,233.928,257.19,282.802,310.965,341.978,375.985,413.428,454.599,499.937,549.651,592.952,611.597,630.856,650.665,671.125,692.229,714.026,736.447,759.605,783.49,803.086,814.598,826.291,838.152,850.2,862.387,874.766,887.322,900.077,912.979,926.136,940.045,954.183,968.494,983.039,997.803,1012.809,1027.999,1043.417,1059.092,1075.022,1091.173,1107.476,1123.843,1140.169,1156.365,1172.338,1187.975,1202.822,1217.381,1231.649,1245.623,1259.297,1272.675,1285.75,1298.519
1156,484,Mexico,21838,Culiacán,,24.79944,-107.38972,49.148,51.935,54.884,57.991,61.279,64.753,68.43,72.304,76.403,80.735,85.402,91.643,98.349,105.545,113.28,121.557,130.452,139.998,150.258,161.237,172.087,182.289,193.11,204.542,216.668,229.512,243.137,257.53,272.797,288.969,305.537,315.326,325.442,335.884,346.675,357.782,369.261,381.108,393.352,405.954,419.397,434.302,449.759,465.721,482.273,499.413,510.76,518.875,527.131,535.519,544.888,555.803,566.951,578.324,589.94,601.757,615.551,630.403,645.634,661.19,677.012,691.77,706.871,722.259,738.004,754.092,770.554,787.328,804.467,821.781,839.054,856.072,872.643,888.62,903.91,918.494,932.385,945.603,957.896,969.76,981.268,992.47,1003.396,1014.068,1024.49,1034.666
1157,484,Mexico,21839,Durango,,24.03333,-104.66667,59.67,62.679,65.845,69.161,72.649,76.314,80.168,84.205,88.452,92.914,97.582,102.095,106.823,111.77,116.953,122.362,128.029,133.958,140.17,146.652,153.882,162.099,170.767,179.872,189.477,199.595,210.268,221.48,233.307,245.765,258.499,266.536,274.835,283.393,292.229,301.315,310.697,320.371,330.36,340.631,350.499,358.876,367.465,376.234,385.226,394.432,402.052,408.815,415.701,422.704,429.482,435.76,442.138,448.61,455.186,461.84,471.804,483.365,495.226,507.345,519.569,529.8,540.248,550.872,561.72,572.782,584.077,595.563,607.275,619.119,630.982,642.75,654.31,665.573,676.472,686.982,697.092,706.793,715.872,724.676,733.242,741.597,749.754,757.725,765.512,773.115
1158,484,Mexico,21840,Ensenada,,31.86667,-116.61667,18.256,19.879,21.649,23.571,25.666,27.948,30.436,33.138,36.084,39.291,42.728,45.477,48.406,51.524,54.848,58.376,62.136,66.138,70.405,74.934,79.089,82.515,86.094,89.817,93.707,97.766,102.006,106.418,111.028,115.836,120.793,125.075,129.515,134.112,138.879,143.801,148.906,154.191,159.672,165.332,170.576,174.485,178.489,182.574,186.758,191.038,196.985,203.96,211.193,218.682,225.756,231.863,238.144,244.595,251.23,258.026,262.984,267.172,271.433,275.749,280.191,285.255,290.417,295.658,301.001,306.441,311.987,317.617,323.349,329.152,334.989,340.815,346.585,352.258,357.801,363.194,368.426,373.479,378.232,382.858,387.37,391.777,396.084,400.294,404.407,408.424
1159,484,Mexico,21841,Guadalajara,,20.66667,-103.33333,403.405,435.688,470.606,508.213,548.885,592.811,640.32,691.491,746.83,806.597,870.064,919.652,972.14,1027.623,1086.357,1148.271,1213.807,1283.083,1356.417,1433.723,1506.348,1569.5,1635.391,1703.855,1775.287,1849.713,1927.368,2008.056,2092.24,2179.954,2269.436,2335.896,2404.398,2474.909,2547.59,2622.196,2699.094,2778.247,2859.835,2943.585,3022.748,3086.84,3152.382,3219.129,3287.385,3357.088,3428.368,3500.959,3575.19,3650.996,3723.804,3789.936,3857.335,3925.934,3995.849,4066.812,4139.135,4212.745,4287.768,4363.915,4440.681,4509.583,4579.652,4650.611,4722.771,4796.05,4870.569,4946.037,5022.674,5100.527,5179.479,5259.296,5339.583,5419.88,5499.678,5578.582,5656.177,5731.968,5803.817,5874.188,5943.098,6010.559,6076.555,6141.114,6204.208,6265.824
1160,484,Mexico,21844,Hermosillo,,29.084507,-110.967187,43.755,47.354,51.254,55.463,60.025,64.961,70.312,76.086,82.344,89.116,96.36,102.643,109.346,116.486,124.103,132.195,140.827,150.023,159.833,170.255,180.383,189.686,199.483,209.756,220.574,231.95,243.929,256.492,269.72,283.631,297.878,307.56,317.571,327.907,338.595,349.601,360.98,372.73,384.879,397.389,411.069,427.039,443.653,460.865,478.769,497.369,510.199,519.807,529.61,539.597,551.831,567.776,584.204,601.108,618.525,636.397,652.454,667.904,683.742,699.91,716.233,730.172,744.403,758.87,773.639,788.696,804.067,819.694,835.625,851.738,867.885,883.916,899.681,915.06,929.961,944.348,958.204,971.511,983.974,996.065,1007.835,1019.316,1030.527,1041.483,1052.185,1062.636
1161,484,Mexico,21845,Irapuato,,20.6784,-101.3465,49.624,52.308,55.142,58.12,61.264,64.578,68.077,71.754,75.635,79.727,83.949,86.879,89.915,93.058,96.314,99.676,103.159,106.764,110.501,114.357,118.46,122.859,127.429,132.155,137.063,142.154,147.441,152.91,158.589,164.479,170.708,178.618,186.905,195.577,204.664,214.147,224.083,234.48,245.375,256.744,266.766,272.62,278.611,284.716,290.964,297.35,302.511,307.008,311.579,316.217,320.654,324.676,328.754,332.883,337.07,341.298,348.151,356.248,364.545,373.011,381.496,388.086,394.8,401.61,408.548,415.606,422.796,430.089,437.508,445.026,452.605,460.196,467.749,475.211,482.538,489.703,496.681,503.444,509.821,516.039,522.113,528.049,533.851,539.524,545.068,550.481
1162,484,Mexico,206483,La Laguna,75,25.55,-103.43333,217.113,223.974,231.061,238.352,245.884,253.654,261.681,269.938,278.468,287.268,296.035,300.126,304.279,308.491,312.766,317.088,321.477,325.926,330.443,335.01,344.272,360.409,377.326,394.987,413.501,432.882,453.201,474.414,496.651,519.93,543.734,560.74,578.304,596.417,615.124,634.363,654.232,674.724,695.887,717.652,737.496,751.569,765.931,780.527,795.421,810.599,826.089,841.831,857.895,874.265,890.505,906.216,922.227,938.52,955.124,971.975,989.148,1006.623,1024.433,1042.506,1063.155,1109.024,1156.939,1206.784,1258.849,1313.161,1369.896,1428.915,1490.477,1553.033,1614.854,1674.258,1729.825,1780.592,1826.135,1866.58,1902.427,1934.358,1962.526,1988.548,2013.048,2036.468,2059.081,2081.06,2102.478,2123.371
1163,484,Mexico,21847,León de los Aldamas,,21.123373,-101.680486,176.385,185.1,194.259,203.845,213.917,224.487,235.595,247.22,259.436,272.255,285.721,299.716,314.419,329.842,346.045,362.995,380.802,399.481,419.105,439.634,459.785,478.839,498.71,519.348,540.87,563.285,586.66,610.938,636.256,662.623,689.912,715.527,742.13,769.721,798.379,828.02,858.806,890.735,923.899,958.2,990.637,1016.472,1043.018,1070.181,1098.09,1126.727,1156.153,1186.262,1217.199,1248.942,1280.274,1310.131,1340.726,1372.036,1404.122,1436.866,1470.421,1504.76,1539.949,1575.862,1611.203,1631.345,1651.768,1672.388,1693.296,1714.464,1735.927,1757.598,1779.54,1801.979,1825.08,1848.932,1873.522,1898.749,1924.435,1950.389,1976.377,2002.121,2026.768,2051.088,2075.015,2098.504,2121.517,2144.045,2166.068,2187.579
1164,484,Mexico,21848,Los Mochis,,25.76667,-108.96667,21.637,22.917,24.275,25.709,27.23,28.841,30.549,32.354,34.268,36.295,38.45,40.803,43.303,45.955,48.775,51.759,54.93,58.295,61.872,65.657,69.606,73.686,78.012,82.578,87.418,92.543,97.975,103.71,109.789,116.225,122.793,126.399,130.117,133.943,137.888,141.938,146.112,150.409,154.838,159.386,163.925,168.238,172.671,177.207,181.87,186.655,190.216,193.104,196.041,199.022,202.836,208.037,213.379,218.859,224.487,230.243,235.574,240.778,246.104,251.533,257.048,262.223,267.509,272.887,278.381,283.985,289.71,295.534,301.475,307.482,313.492,319.445,325.282,330.955,336.432,341.701,346.759,351.603,356.131,360.517,364.782,368.94,372.999,376.965,380.839,384.621
1165,484,Mexico,21849,Matamoros,,25.53333,-103.25,45.957,49.299,52.889,56.73,60.855,65.28,70.033,75.119,80.581,86.441,92.568,96.486,100.575,104.837,109.286,113.911,118.738,123.77,129.023,134.483,139.529,143.841,148.292,152.867,157.591,162.461,167.488,172.656,177.991,183.491,189.422,198.828,208.714,219.093,230.002,241.423,253.428,266.029,279.276,293.144,306.238,316.311,326.729,337.46,348.559,360.024,371.882,384.096,396.729,409.778,420.552,427.006,433.568,440.231,447.005,453.865,460.84,467.922,475.122,482.414,489.77,496.612,503.56,510.585,517.718,524.951,532.295,539.721,547.251,554.922,562.755,570.752,578.89,587.128,595.413,603.693,611.909,619.991,627.691,635.262,642.693,649.978,657.11,664.089,670.911,677.574
1166,484,Mexico,21850,Mazatlán,,23.240665,-106.414306,41.925,44.496,47.229,50.121,53.195,56.458,59.925,63.595,67.496,71.635,75.977,79.654,83.516,87.564,91.815,96.259,100.926,105.818,110.955,116.326,122.083,128.296,134.834,141.685,148.896,156.473,164.447,172.803,181.597,190.838,200.243,205.919,211.764,217.775,223.965,230.314,236.851,243.574,250.498,257.598,264.686,271.43,278.356,285.438,292.711,300.169,306.527,312.298,318.187,324.186,329.562,333.766,338.03,342.348,346.727,351.15,356.761,362.943,369.241,375.631,382.148,388.868,395.714,402.663,409.743,416.947,424.288,431.738,439.319,446.999,454.733,462.47,470.152,477.729,485.154,492.4,499.446,506.266,512.69,518.95,525.061,531.032,536.868,542.574,548.149,553.593
1167,484,Mexico,21851,Mérida,,20.96667,-89.61667,143.224,148.682,154.356,160.23,166.336,172.674,179.264,186.085,193.177,200.538,208.024,213.2,218.513,223.958,229.546,235.258,241.121,247.129,253.296,259.599,269.249,283.843,299.25,315.447,332.545,350.57,369.599,389.604,410.722,432.984,455.83,471.233,487.18,503.666,520.734,538.331,556.548,575.382,594.88,614.982,634.156,649.98,666.221,682.822,699.86,717.324,735.248,753.568,772.372,791.644,809.564,824.703,840.147,855.881,871.931,888.237,904.871,921.816,939.103,956.665,974.501,991.799,1009.428,1027.32,1045.555,1064.114,1083.028,1102.226,1121.764,1141.555,1161.475,1181.387,1201.142,1220.603,1239.654,1258.229,1276.274,1293.729,1310.16,1326.168,1341.789,1357.051,1371.965,1386.547,1400.794,1414.707
1168,484,Mexico,21852,Mexicali,,32.65194,-115.46833,66.19,72.973,80.462,88.696,97.785,107.807,118.871,131.035,144.463,159.268,175.009,182.639,190.612,198.933,207.63,216.681,226.141,236.013,246.331,257.069,266.3,273.061,280.003,287.102,294.391,301.865,309.539,317.387,325.445,333.707,343.023,363.468,385.163,408.153,432.55,458.331,485.689,514.679,545.442,577.953,606.287,621.079,636.254,651.756,667.658,683.948,700.659,717.73,735.242,753.181,770.314,785.65,801.313,817.289,833.605,850.201,867.151,884.439,902.096,920.055,938.246,955.126,972.334,989.804,1007.612,1025.74,1044.22,1062.981,1082.079,1101.419,1120.872,1140.298,1159.544,1178.477,1196.982,1215.0,1232.482,1249.374,1265.265,1280.736,1295.829,1310.571,1324.976,1339.059,1352.819,1366.255
1169,484,Mexico,206420,Minatitlán,,18.0013,-94.5581,22.495,23.542,24.639,25.783,26.983,28.239,29.554,30.928,32.367,33.873,35.502,38.015,40.709,43.594,46.688,49.992,53.535,57.329,61.398,65.743,69.65,72.712,75.913,79.246,82.73,86.368,90.17,94.129,98.267,102.588,107.631,120.071,133.969,149.476,166.802,186.081,207.62,231.651,258.503,288.381,311.761,312.949,314.144,315.34,316.542,317.749,318.962,320.176,321.397,322.622,324.534,327.586,330.671,333.785,336.933,340.102,343.305,346.538,349.806,353.095,356.492,360.694,364.951,369.247,373.599,378.003,382.465,386.967,391.522,396.191,401.02,406.039,411.25,416.635,422.153,427.76,433.4,439.007,444.388,449.707,454.947,460.093,465.137,470.076,474.904,479.62
1170,484,Mexico,21854,Monclova,,26.9,-101.41667,19.156,20.783,22.551,24.464,26.543,28.798,31.248,33.899,36.779,39.903,43.245,45.996,48.927,52.044,55.365,58.888,62.64,66.631,70.883,75.393,80.342,85.828,91.697,97.95,104.639,111.784,119.428,127.571,136.282,145.588,155.401,163.949,172.979,182.507,192.574,203.166,214.357,226.163,238.638,251.764,262.033,264.123,266.232,268.353,270.493,272.651,274.828,277.017,279.227,281.454,284.047,287.233,290.46,293.723,297.028,300.36,303.734,307.146,310.601,314.086,317.656,321.723,325.847,330.013,334.238,338.517,342.857,347.24,351.679,356.215,360.876,365.676,370.611,375.66,380.786,385.955,391.12,396.229,401.116,405.934,410.672,415.322,419.877,424.336,428.695,432.952
1171,484,Mexico,21855,Monterrey,,25.66667,-100.31667,396.104,421.348,448.24,476.767,507.152,539.474,573.905,610.429,649.333,690.717,734.604,778.04,824.109,872.906,924.666,979.34,1037.329,1098.751,1163.903,1232.722,1299.218,1359.975,1423.663,1490.146,1559.831,1632.775,1709.238,1789.057,1872.721,1960.297,2049.32,2106.046,2164.422,2224.417,2286.161,2349.442,2414.566,2481.495,2550.375,2620.969,2690.714,2755.323,2821.575,2889.232,2958.607,3029.649,3102.498,3176.89,3253.173,3331.288,3405.159,3469.969,3536.105,3603.501,3672.277,3742.171,3813.494,3886.177,3960.348,4035.725,4111.999,4182.652,4254.619,4327.621,4401.979,4477.614,4554.656,4632.806,4712.297,4792.864,4874.095,4955.506,5036.535,5116.647,5195.355,5272.358,5347.395,5420.152,5488.763,5555.694,5621.068,5684.97,5747.434,5808.514,5868.197,5926.478
1172,484,Mexico,21856,Morelia,,19.70078,-101.18443,63.447,66.474,69.65,72.969,76.45,80.097,83.924,87.923,92.118,96.513,101.136,106.163,111.447,116.994,122.826,128.931,135.348,142.085,149.167,156.581,165.121,175.212,185.935,197.282,209.338,222.131,235.725,250.111,265.395,281.614,298.898,317.844,338.02,359.477,382.328,406.563,432.371,459.817,489.046,520.046,546.653,559.116,571.882,584.902,598.238,611.878,625.848,640.097,654.691,669.618,684.109,697.529,711.231,725.202,739.468,753.974,768.785,783.887,799.307,814.987,830.561,841.667,852.936,864.325,875.882,887.593,899.477,911.487,923.657,936.074,948.793,961.834,975.171,988.744,1002.461,1016.23,1029.942,1043.469,1056.382,1069.096,1081.588,1093.842,1105.841,1117.586,1129.066,1140.279
1173,484,Mexico,21857,Nuevo Laredo,,27.47629,-99.51639,57.855,60.661,63.607,66.687,69.921,73.312,76.872,80.594,84.503,88.6,92.914,97.595,102.519,107.691,113.132,118.832,124.828,131.126,137.751,144.691,150.723,155.214,159.845,164.601,169.506,174.557,179.766,185.115,190.63,196.311,201.859,203.605,205.368,207.146,208.943,210.75,212.574,214.415,216.275,218.145,221.781,229.704,237.921,246.409,255.212,264.33,273.786,283.554,293.684,304.175,313.33,319.819,326.45,333.22,340.139,347.183,354.382,361.73,369.242,376.888,384.522,390.332,396.237,402.216,408.292,414.461,420.732,427.079,433.522,440.071,446.724,453.466,460.268,467.091,473.892,480.636,487.283,493.788,499.962,506.016,511.947,517.756,523.44,529.001,534.436,539.743
1174,484,Mexico,21858,Oaxaca de Juárez,,17.05,-96.71667,46.894,49.187,51.596,54.116,56.762,59.538,62.454,65.504,68.707,72.067,75.507,77.714,79.988,82.33,84.743,87.22,89.773,92.4,95.109,97.889,101.328,105.707,110.282,115.041,120.013,125.2,130.618,136.256,142.144,148.287,155.211,169.233,184.542,201.237,219.468,239.294,260.942,284.549,310.328,338.361,363.165,375.533,388.34,401.547,415.223,429.364,444.007,459.107,474.743,490.911,504.839,514.381,524.116,534.035,544.157,554.441,564.934,575.626,586.536,597.621,608.718,617.681,626.788,636.004,645.368,654.87,664.525,674.296,684.211,694.297,704.559,714.983,725.528,736.139,746.747,757.292,767.709,777.921,787.626,797.15,806.488,815.635,824.588,833.348,841.909,850.27
1175,484,Mexico,21859,Orizaba,,18.85,-97.1,99.646,101.944,104.297,106.698,109.158,111.674,114.252,116.883,119.577,122.334,125.328,131.001,136.94,143.148,149.647,156.421,163.512,170.925,178.684,186.773,192.448,194.419,196.413,198.422,200.454,202.507,204.585,206.677,208.794,210.933,213.636,223.336,233.491,244.108,255.224,266.813,278.945,291.629,304.908,318.753,330.33,335.331,340.415,345.562,350.794,356.105,361.504,366.969,372.525,378.166,383.314,387.541,391.821,396.148,400.529,404.946,409.418,413.939,418.517,423.132,427.786,432.29,436.848,441.441,446.088,450.785,455.538,460.327,465.166,470.152,475.36,480.844,486.619,492.67,498.949,505.396,511.937,518.479,524.786,531.04,537.212,543.282,549.235,555.065,560.766,566.334
1176,484,Mexico,21860,Pachuca de Soto,,20.11697,-98.73329,58.697,59.263,59.835,60.411,60.994,61.582,62.177,62.775,63.381,63.992,64.681,66.459,68.289,70.169,72.103,74.085,76.124,78.22,80.376,82.585,84.835,87.112,89.453,91.851,94.317,96.848,99.451,102.117,104.858,107.673,111.119,122.053,134.08,147.293,161.829,177.753,195.269,214.512,235.681,258.873,279.06,287.762,296.749,305.99,315.533,325.373,335.535,345.984,356.774,367.9,379.33,390.98,403.004,415.399,428.192,441.343,454.916,468.907,483.349,498.193,513.118,524.095,535.323,546.76,558.457,570.405,582.625,595.072,607.785,620.63,633.453,646.101,658.437,670.353,681.781,692.702,703.125,713.057,722.306,731.24,739.911,748.354,756.591,764.638,772.497,780.169
1177,484,Mexico,21861,Poza Rica de Hidalgo,,20.53315,-97.45946,28.731,32.54,36.861,41.741,47.275,53.544,60.653,68.683,77.79,88.103,99.338,104.466,109.866,115.546,121.527,127.8,134.407,141.355,148.672,156.347,163.336,169.085,175.045,181.198,187.576,194.178,201.023,208.088,215.413,222.995,231.419,247.586,264.908,283.441,303.299,324.488,347.19,371.48,397.507,425.278,446.561,448.668,450.788,452.912,455.049,457.197,459.357,461.521,463.699,465.887,468.877,473.192,477.553,481.954,486.402,490.878,495.402,499.968,504.582,509.225,513.924,518.731,523.589,528.48,533.423,538.412,543.455,548.531,553.654,558.965,564.578,570.576,576.991,583.812,590.98,598.418,606.025,613.682,621.092,628.463,635.752,642.927,649.968,656.867,663.613,670.202
1178,484,Mexico,21862,Puebla,,19.041532,-98.204962,298.02,305.88,313.958,322.226,330.724,339.447,348.411,357.587,367.018,376.697,387.334,408.928,431.757,455.862,481.348,508.182,536.553,566.508,598.18,631.528,663.612,692.782,723.277,755.025,788.213,822.861,859.082,896.791,936.21,977.363,1021.444,1081.355,1144.871,1212.117,1283.415,1358.692,1438.497,1522.99,1612.573,1707.157,1790.029,1834.76,1880.673,1927.603,1975.772,2025.144,2075.821,2127.621,2180.788,2235.284,2285.357,2326.548,2368.54,2411.289,2454.871,2499.117,2544.224,2590.144,2636.959,2684.487,2732.419,2775.508,2819.337,2863.735,2908.895,2954.767,3001.427,3048.693,3096.703,3145.456,3194.848,3244.71,3294.779,3344.761,3394.342,3443.286,3491.35,3538.243,3582.661,3626.138,3668.696,3710.349,3751.093,3790.948,3829.897,3867.933
1179,484,Mexico,205566,Puerto Vallarta,,20.62041,-105.23066,4.809,5.027,5.257,5.496,5.746,6.007,6.281,6.566,6.865,7.178,7.541,8.515,9.615,10.858,12.263,13.846,15.636,17.657,19.942,22.516,24.622,25.766,26.965,28.215,29.526,30.898,32.335,33.835,35.406,37.051,39.045,44.888,51.614,59.349,68.256,78.469,90.228,103.749,119.32,137.174,153.49,161.1,169.099,177.471,186.27,195.506,205.212,215.373,226.051,237.259,248.515,259.369,270.712,282.552,294.927,307.808,321.27,335.321,350.007,365.293,380.874,392.708,404.927,417.491,430.462,443.837,457.646,471.846,486.487,501.28,515.91,530.078,543.53,556.096,567.694,578.342,588.119,597.126,605.296,613.024,620.42,627.562,634.497,641.256,647.851,654.287
1180,484,Mexico,21863,Querétaro,,20.6,-100.38333,49.316,50.912,52.561,54.259,56.015,57.827,59.701,61.629,63.623,65.682,67.901,71.604,75.515,79.639,83.995,88.577,93.414,98.517,103.905,109.572,116.017,123.511,131.501,139.984,149.026,158.653,168.916,179.812,191.427,203.793,217.591,240.683,266.262,294.56,325.911,360.498,398.811,441.196,488.154,539.959,585.605,606.181,627.51,649.527,672.349,695.973,720.461,745.74,771.943,799.066,825.365,849.363,874.094,899.544,925.773,952.691,980.43,1008.977,1038.396,1068.589,1098.876,1120.907,1143.411,1166.303,1189.685,1213.537,1237.901,1262.684,1287.963,1313.522,1339.103,1364.446,1389.302,1413.474,1436.818,1459.286,1480.863,1501.536,1520.862,1539.588,1557.8,1575.556,1592.888,1609.824,1626.368,1642.522
1181,484,Mexico,21864,Reynosa,,26.08333,-98.28333,34.269,37.036,40.03,43.258,46.751,50.526,54.611,59.014,63.779,68.929,74.439,79.351,84.594,90.184,96.152,102.497,109.27,116.49,124.199,132.394,139.35,144.124,149.069,154.169,159.451,164.914,170.572,176.408,182.452,188.703,195.665,209.314,223.936,239.579,256.339,274.22,293.376,313.87,335.827,359.253,380.452,393.374,406.753,420.548,434.832,449.6,464.892,480.659,496.985,513.864,531.003,548.087,565.746,583.973,602.814,622.208,642.255,662.947,684.336,706.353,728.457,744.024,759.945,776.162,792.748,809.688,827.014,844.663,862.689,880.902,899.084,917.021,934.515,951.417,967.627,983.121,997.908,1012.002,1025.127,1037.805,1050.111,1062.094,1073.784,1085.204,1096.358,1107.247
1182,484,Mexico,21865,Saltillo,,25.41667,-101.0,70.008,72.48,75.043,77.689,80.432,83.273,86.217,89.257,92.409,95.672,99.154,104.303,109.726,115.431,121.442,127.747,134.39,141.377,148.739,156.461,164.903,174.242,184.124,194.538,205.555,217.197,229.516,242.496,256.23,270.742,286.09,302.168,319.174,337.136,356.137,376.151,397.321,419.681,443.334,468.249,490.547,504.067,517.98,532.237,546.906,561.98,577.491,593.386,609.741,626.547,643.277,659.452,676.057,693.08,710.556,728.423,746.765,765.569,784.873,804.608,824.368,839.109,854.134,869.386,884.932,900.756,916.885,933.258,949.923,966.802,983.784,1000.75,1017.57,1034.126,1050.32,1066.097,1081.414,1096.222,1110.155,1123.725,1136.965,1149.898,1162.537,1174.893,1186.966,1198.754
